,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.6442175619120541,2.4157813530685046,0.7489564347367649,3.9083518627981078,1.0,1.0
1,0.666975595160315,2.668017337875503,0.6864467660574504,2.767479048260114,1.01,1.0024906793143211
2,0.6902900091180814,2.9707733203351983,0.6144521540870749,2.043624442639409,1.02,1.0049629315732038
3,0.7174876382093832,3.40479905944199,0.5353967819508738,1.5868739235459777,1.03,1.0074170717777329
4,0.7413007508633451,3.8705112557431507,0.447713485207607,1.3267591615199685,1.04,1.0098534065489688
5,0.7639842795622752,4.21493508751027,0.30763497033707177,1.0880394089892842,1.05,1.0122722344290394
6,0.8216162611459698,6.5455373012568945,0.28452050220483094,1.049600253226977,1.06,1.0146738461686593
7,0.8658368690450797,10.69908294508693,0.2797289126688702,1.0373921498581513,1.07,1.0170585250018114
