,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.6368305312199289,2.264906397517044,0.7274065515392079,3.243100623350239,1.0,1.0
1,0.6649732270001372,2.53213916995293,0.6674908709346217,2.471918550088858,1.01,1.0024906793143211
2,0.6978216656966286,2.945530385513107,0.6089323552861442,2.004546035255012,1.02,1.0049629315732038
3,0.734510031780627,3.595306163722557,0.5554160584557069,1.7122927818349722,1.03,1.0074170717777329
4,0.7730899797693539,4.632186122361726,0.5089262251259479,1.5235189582518531,1.04,1.0098534065489688
5,0.810892460673307,6.313084794497719,0.46986252428193354,1.39833914482824,1.05,1.0122722344290394
6,0.8453471963517784,9.090085465784957,0.43761824667036636,1.3130219438482724,1.06,1.0146738461686593
7,0.874762730723239,13.742497033330338,0.4111577146712605,1.2533394364357346,1.07,1.0170585250018114
