,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.7735151151942611,5.558413996535083,0.8169450798328947,7.8636348513915895,1.0,1.0
1,0.785116004731604,5.826335352688131,0.7794081039383113,5.976382033095715,1.01,1.0024906793143211
2,0.8013811346990758,6.284552147233894,0.7444886094342832,4.814350254428636,1.02,1.0049629315732038
3,0.822155712076248,7.126817483548752,0.713346632737773,4.059356567037043,1.03,1.0074170717777329
4,0.845990073734084,8.617825660581776,0.6861447816545109,3.5428585191145623,1.04,1.0098534065489688
5,0.8705380097029354,11.173903995418526,0.6625028986896954,3.1733057096952075,1.05,1.0122722344290394
6,0.8934555157403226,15.470562556199956,0.6418659840613427,2.897635509195778,1.06,1.0146738461686593
7,0.9131863984215914,22.708095134597865,0.6236994774113819,2.6849651598538755,1.07,1.0170585250018114
