p,botsh,growth_before_1,growth_before_2,growth_after_1,growth_after_2,before,now,after
52,0.11224055355248108,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
53,0.11821585969755166,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
54,0.12428742721445496,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
55,0.13046926350994248,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
56,0.13679564091706153,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
57,0.14325821470475253,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
58,0.1497973806962749,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
59,0.15654802396385403,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
60,0.16348201127388462,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
61,0.1706298003689114,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
62,0.17798334462563692,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
63,0.1856694824929883,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
64,0.19361686791496846,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
65,0.20181167180081672,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
66,0.21025240452619742,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
67,0.21893078125593668,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
68,0.22777527624639005,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
69,0.23680168463639972,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
70,0.246099711256059,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
71,0.2556806814567567,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
72,0.26553827645140493,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
73,0.27573639280265194,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
74,0.2861583844206016,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
75,0.29681474085759885,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
76,0.3077444447321164,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
77,0.3190159218329168,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
78,0.3307634605594977,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
79,0.34287727038589744,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
80,0.35539806039513944,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
81,0.3684036742035147,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
82,0.38189637779574626,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
83,0.3959913861616121,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
84,0.4107292309825855,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
85,0.42611533489360764,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
86,0.44233548760949903,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
87,0.4595357783904467,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
88,0.4777901178421431,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
89,0.49727785710055183,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
90,0.5181462485947725,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
91,0.5415078414420489,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
92,0.5664597769835418,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
93,0.5933178683808906,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
94,0.6225150540526982,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
95,0.6546719669129248,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
96,0.6907324197736096,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
97,0.7322600481660533,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
98,0.78222635362058,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
99,0.847965851334589,1.028739369708132,1.029021507883193,1.019318566459462,1.0194730640887795,1963,1988,2013
