,Bottom60_Lvl,Bottom60_Nrm,Gini_Lvl,Gini_Lvl24_34,Gini_Lvl35_44,Gini_Lvl45_54,Gini_Lvl55_64,Gini_LvlRetired,Gini_Nrm,Gini_Nrm24_34,Gini_Nrm35_44,Gini_Nrm45_54,Gini_Nrm55_64,Gini_NrmRetired,Growth,M2M_Lvl,M2M_Nrm,Top10_Lvl,Top10_Nrm,Top1_Lvl,Top1_Nrm,Top5_Lvl,Top5_Nrm
0,0.06429057126121818,0.049670085477709784,0.7735151151942611,0.6643128244296038,0.7070101537802425,0.7365384686308073,0.7659939332297667,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.0,5.558413996535083,7.8636348513915895,0.6597117721979522,0.7342359625925202,0.18912556480205672,0.2776464069918968,0.482722221536536,0.5776303117924522
1,0.0795456611828727,0.049670085477709784,0.7349393581220454,0.6485330937423703,0.7061675111023695,0.7363982409528378,0.7651691316950155,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.01,4.408978599801028,7.8636348513915895,0.5944868327190759,0.7342359625925202,0.1431944398041148,0.2776464069918968,0.4085946763767799,0.5776303117924522
2,0.09293514001368776,0.049670085477709784,0.7031123539207336,0.6338899282328229,0.705511513937031,0.7364557396244126,0.7644904778092054,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.02,3.653112833100396,7.86363485139159,0.5399977825065093,0.7342359625925202,0.111824865398026,0.27764640699189674,0.352019555195046,0.5776303117924522
3,0.10365549559489257,0.049670085477709784,0.6805777369211057,0.6206389059711066,0.7050437224700911,0.7367018920563314,0.7639500139477599,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.03,3.137945925915685,7.8636348513915895,0.5023199579615235,0.7342359625925202,0.09409437213893669,0.27764640699189674,0.31697173169510395,0.5776303117924522
4,0.11097319085392854,0.049670085477709784,0.6677010503677913,0.6089957659557251,0.7047642688730151,0.7371511371156986,0.7635549750111849,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.04,2.8056841470924443,7.8636348513915895,0.4828099335504828,0.7342359625925202,0.08583164261623316,0.2776464069918968,0.299984196184772,0.5776303117924522
5,0.114447130932545,0.049670085477709784,0.6629351820722362,0.5991274022433495,0.7046796633070882,0.7377839113188618,0.7632900434166406,,0.8169450798328947,0.6779996133729016,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.05,2.612184024700545,7.8636348513915895,0.476302272468571,0.7342359625925202,0.08260955256906646,0.2776464069918968,0.2943938429689722,0.5776303117924522
6,0.11390167339084444,0.049670085477709784,0.6640292998840214,0.5911447010703318,0.7047790145145066,0.7385973045184429,0.7631586927426994,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.06,2.5319123868429703,7.8636348513915895,0.4768190132844403,0.7342359625925202,0.08187496945837464,0.2776464069918968,0.2946895448871591,0.5776303117924522
7,0.10990842756628424,0.049670085477709784,0.6689144422422387,0.585096629682313,0.7050485186107385,0.7395788641435693,0.7631576860348276,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807056,,1.07,2.548306583404385,7.8636348513915895,0.48082508123353923,0.7342359625925202,0.08226399653976552,0.2776464069918968,0.2979476719481129,0.5776303117924522
8,0.10370893083114734,0.049670085477709784,0.6759432670956285,0.5809704200722925,0.7054782045824529,0.7407093816364535,0.7632892641055643,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.08,2.6283176708681024,7.8636348513915895,0.4865062761707405,0.7342359625925202,0.08330009473808118,0.27764640699189674,0.30270079679374245,0.5776303117924522
9,0.0963874966960965,0.049670085477709784,0.6840132296672882,0.5787000291926665,0.7060649059466275,0.7419816742885226,0.7635430902913012,,0.8169450798328947,0.6779996133729014,0.7297863419863585,0.7496554320229921,0.7998659912807057,,1.09,2.7619816800070978,7.8636348513915895,0.4929460709366193,0.7342359625925202,0.08469317437554442,0.2776464069918968,0.30819446822781094,0.5776303117924522
10,0.08865231893071232,0.049670085477709784,0.6924821304662901,0.5781768281209345,0.7067979496501828,0.743372132530999,0.7639158144923652,,0.8169450798328947,0.6779996133729014,0.7297863419863584,0.7496554320229921,0.7998659912807057,,1.1,2.9421778323381114,7.8636348513915895,0.49969495082915805,0.7342359625925202,0.08632676125107758,0.2776464069918968,0.3140475300939601,0.5776303117924522
