,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.6845349834664295,3.3105850683917013,0.7001385536693451,3.687567875183939,1.0,1.0
1,0.6591964264680865,2.685404366220062,0.6504205951502019,2.640526189176797,1.01,1.0024906793143211
2,0.5678790865907662,1.8883955880747287,0.519331055654404,1.6663374581676202,1.02,1.0049629315732038
3,0.4763878740071816,1.4776941722755566,0.36808228336192955,1.1930755865073963,1.03,1.0074170717777329
4,0.48000788299117203,1.4831578979277118,0.32586611477624217,1.1000837598822277,1.04,1.0098534065489688
5,0.5049185518865776,1.5735054278202625,0.31188348726126713,1.0700070938753474,1.05,1.0122722344290394
6,0.5356520798634883,1.7068617281387324,0.3055004189557933,1.055806364546764,1.06,1.0146738461686593
7,0.568131211288709,1.8783321326378728,0.3022346389359908,1.0461773947159678,1.07,1.0170585250018114
