,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.67148819767861,2.7518361610528537,0.7653268901614239,4.183170405562577,1.0,1.0
1,0.6936551288982322,3.018910902645392,0.7052565602286884,3.1019032867842564,1.01,1.0024906793143211
2,0.7211798409632653,3.432925151671574,0.6470295117713505,2.468055288556981,1.02,1.0049629315732038
3,0.753354093905852,4.089398149283999,0.5948342624521047,2.0777665706193162,1.03,1.0074170717777329
4,0.7882757163288373,5.154365453775779,0.5502732787920038,1.826971113608422,1.04,1.0098534065489688
5,0.8232046908010776,6.9023114552039875,0.5131254018969756,1.6590616743804112,1.05,1.0122722344290394
6,0.8554251359369032,9.800605704684994,0.48238270397177546,1.5407244472716621,1.06,1.0146738461686593
7,0.8830886723046296,14.67444551897969,0.4568925154800648,1.454705188039312,1.07,1.0170585250018114
