,aLvlGiniSim,aLvlMeanToMedianSim,aNrmGiniSim,aNrmMeanToMedianSim,annual_growthFactors,growthFactors
0,0.574020325198037,1.8624985380826282,0.6958413033804667,2.872443293251341,1.0,1.0
1,0.607403830539336,2.0849727713279584,0.6234031416623566,2.141464404583121,1.01,1.0024906793143211
2,0.6479189466745966,2.4353662274488777,0.5555835929482577,1.724157047915993,1.02,1.0049629315732038
3,0.6935568972086247,2.9879398372934403,0.49658550583012456,1.4772830684594056,1.03,1.0074170717777329
4,0.7413007508633451,3.8705112557431507,0.447713485207607,1.3267591615199685,1.04,1.0098534065489688
5,0.7876162385816167,5.310913433008641,0.4085159462415103,1.232018536453347,1.05,1.0122722344290394
6,0.8293117392810231,7.7082700198713745,0.37772805385507296,1.1715214315887044,1.06,1.0146738461686593
7,0.8643723856436364,11.77094021198171,0.353830235360012,1.132033966928902,1.07,1.0170585250018114
